ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
13976067,JJ425660,2025-09-20 00:00:00,047XX S ASHLAND AVE,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,False,False,931,9,20.0,61.0,06,1166467.0,1873388.0,2025,11/02/2025 03:41:09 PM,41.808147803,-87.664961971,"(41.808147803, -87.664961971)"
13981628,JJ419988,2025-09-20 00:00:00,013XX E 70TH ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,False,321,3,5.0,43.0,26,1186522.0,1858858.0,2025,11/02/2025 03:41:09 PM,41.767824791,-87.591865536,"(41.767824791, -87.591865536)"
13976740,JJ425435,2025-09-20 00:00:00,027XX W 65TH ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,False,True,825,8,16.0,66.0,26,1159051.0,1861411.0,2025,11/02/2025 03:41:09 PM,41.775436328,-87.692489613,"(41.775436328, -87.692489613)"
13975141,JJ424670,2025-09-20 00:00:00,008XX S FINANCIAL PL,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,123,1,34.0,32.0,07,1175009.0,1896652.0,2025,11/02/2025 03:41:09 PM,41.871799513,-87.632936347,"(41.871799513, -87.632936347)"
13973768,JJ422838,2025-09-20 00:00:00,033XX W PALMER ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,True,1413,14,35.0,22.0,26,1153667.0,1914423.0,2025,11/02/2025 03:41:09 PM,41.921015973,-87.71081819,"(41.921015973, -87.71081819)"
13982565,JJ433370,2025-09-20 00:00:00,004XX E WATERSIDE DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,114,1,42.0,32.0,08B,1179704.0,1902210.0,2025,11/02/2025 03:41:09 PM,41.886944528,-87.615528657,"(41.886944528, -87.615528657)"
13973243,JJ422041,2025-09-20 00:00:00,035XX N CLARK ST,0870,THEFT,POCKET-PICKING,BAR OR TAVERN,False,False,1924,19,44.0,6.0,06,1168604.0,1923694.0,2025,11/02/2025 03:41:09 PM,41.946145384,-87.655667162,"(41.946145384, -87.655667162)"
13974005,JJ423079,2025-09-20 00:00:00,001XX E LOWER WACKER DR,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,STREET,False,False,114,1,42.0,32.0,02,1177401.0,1902681.0,2025,11/02/2025 03:41:09 PM,41.888289527,-87.623971495,"(41.888289527, -87.623971495)"
13977489,JJ426753,2025-09-20 00:00:00,035XX N CLARK ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,1924,19,44.0,6.0,11,1168604.0,1923694.0,2025,11/02/2025 03:41:09 PM,41.946145384,-87.655667162,"(41.946145384, -87.655667162)"
13973726,JJ422724,2025-09-20 00:00:00,106XX S AVENUE G,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,432,4,10.0,52.0,08A,1203170.0,1835041.0,2025,11/02/2025 03:41:09 PM,41.702059342,-87.53165772,"(41.702059342, -87.53165772)"
14015081,JJ472226,2025-09-20 00:00:00,096XX S GREENWOOD AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,True,511,5,8.0,50.0,11,1185234.0,1841342.0,2025,11/02/2025 03:41:09 PM,41.719789437,-87.597135861,"(41.719789437, -87.597135861)"
13983758,JJ434779,2025-09-20 00:00:00,073XX S BENNETT AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,RESIDENCE,False,False,324,3,7.0,43.0,26,1189980.0,1856586.0,2025,11/02/2025 03:41:09 PM,41.761507733,-87.579263613,"(41.761507733, -87.579263613)"
13982957,JJ433915,2025-09-20 00:00:00,001XX W MAPLE ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,False,1824,18,27.0,8.0,26,1174883.0,1907592.0,2025,11/02/2025 03:41:09 PM,41.901822321,-87.633071176,"(41.901822321, -87.633071176)"
13973206,JJ422188,2025-09-20 00:00:00,006XX S STATE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,123,1,4.0,32.0,14,1176458.0,1897396.0,2025,11/02/2025 03:41:09 PM,41.873808527,-87.627594081,"(41.873808527, -87.627594081)"
13979951,JJ430249,2025-09-20 00:00:00,082XX S LAFAYETTE AVE,1752,OFFENSE INVOLVING CHILDREN,AGGRAVATED CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,RESIDENCE,False,True,622,6,6.0,44.0,17,1177375.0,1850308.0,2025,11/02/2025 03:41:09 PM,41.744574094,-87.625650937,"(41.744574094, -87.625650937)"
13974264,JJ421268,2025-09-20 00:00:00,003XX E 95TH ST,031A,ROBBERY,ARMED - HANDGUN,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,633,6,6.0,49.0,03,1180375.0,1842062.0,2025,11/02/2025 03:41:09 PM,41.721877851,-87.614910839,"(41.721877851, -87.614910839)"
13982376,JJ431819,2025-09-20 00:00:00,006XX W IRVING PARK RD,1754,OFFENSE INVOLVING CHILDREN,AGGRAVATED SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,OTHER (SPECIFY),False,True,1915,19,46.0,3.0,02,1171127.0,1926803.0,2025,11/02/2025 03:41:09 PM,41.954621476,-87.64630191,"(41.954621476, -87.64630191)"
13973173,JJ422005,2025-09-20 00:00:00,055XX W AUGUSTA BLVD,0810,THEFT,OVER $500,APARTMENT,False,False,1524,15,37.0,25.0,06,1139151.0,1906120.0,2025,11/02/2025 03:41:09 PM,41.89850835,-87.764356289,"(41.89850835, -87.764356289)"
13975006,JJ424491,2025-09-19 23:58:00,036XX S IRON ST,0710,THEFT,THEFT FROM MOTOR VEHICLE,OTHER (SPECIFY),False,False,912,9,11.0,59.0,06,1167949.0,1880739.0,2025,09/27/2025 03:48:53 PM,41.828287965,-87.65931487,"(41.828287965, -87.65931487)"
13972427,JJ421246,2025-09-19 23:51:00,035XX S RHODES AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,212,2,4.0,35.0,08B,1180172.0,1881335.0,2025,11/02/2025 03:41:09 PM,41.829651528,-87.614451899,"(41.829651528, -87.614451899)"
13972456,JJ421233,2025-09-19 23:45:00,040XX W JACKSON BLVD,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,True,True,1115,11,28.0,26.0,26,1149564.0,1898382.0,2025,09/27/2025 03:48:53 PM,41.87707857,-87.726310674,"(41.87707857, -87.726310674)"
13972561,JJ421223,2025-09-19 23:44:00,067XX S PRAIRIE AVE,041A,BATTERY,AGGRAVATED - HANDGUN,ABANDONED BUILDING,False,False,322,3,6.0,69.0,04B,1179203.0,1860335.0,2025,11/02/2025 03:41:09 PM,41.77204784,-87.618647734,"(41.77204784, -87.618647734)"
13972413,JJ421220,2025-09-19 23:39:00,014XX W 18TH ST,0460,BATTERY,SIMPLE,SIDEWALK,False,False,1233,12,25.0,31.0,08B,1166835.0,1891502.0,2025,11/02/2025 03:41:09 PM,41.857846576,-87.663093864,"(41.857846576, -87.663093864)"
13972498,JJ421269,2025-09-19 23:30:00,096XX S AVENUE L,0320,ROBBERY,STRONG ARM - NO WEAPON,STREET,False,False,432,4,10.0,52.0,03,1201786.0,1841754.0,2025,11/02/2025 03:41:09 PM,41.720515598,-87.536497921,"(41.720515598, -87.536497921)"
13972438,JJ421273,2025-09-19 23:30:00,026XX N HARLEM AVE,0460,BATTERY,SIMPLE,STREET,False,False,2512,25,29.0,18.0,08B,1127636.0,1916900.0,2025,11/02/2025 03:41:09 PM,41.928291882,-87.806407742,"(41.928291882, -87.806407742)"
13972644,JJ421536,2025-09-19 23:30:00,005XX E 32ND ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,211,2,4.0,35.0,07,1180539.0,1883677.0,2025,11/02/2025 03:41:09 PM,41.836069707,-87.613033345,"(41.836069707, -87.613033345)"
13972394,JJ421232,2025-09-19 23:23:00,027XX W 55TH ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,SIDEWALK,False,False,923,9,14.0,63.0,15,1159149.0,1868077.0,2025,11/02/2025 03:41:09 PM,41.793726756,-87.691948068,"(41.793726756, -87.691948068)"
13972433,JJ421214,2025-09-19 23:21:00,009XX W 65TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,723,7,16.0,68.0,08B,1171318.0,1861736.0,2025,11/02/2025 03:41:09 PM,41.776068521,-87.647510661,"(41.776068521, -87.647510661)"
13972417,JJ421255,2025-09-19 23:20:00,006XX N WABASH AVE,0810,THEFT,OVER $500,STREET,False,False,1834,18,42.0,8.0,06,1176631.0,1904280.0,2025,11/02/2025 03:41:09 PM,41.892694698,-87.626750816,"(41.892694698, -87.626750816)"
13972385,JJ421195,2025-09-19 23:20:00,020XX N PULASKI RD,0460,BATTERY,SIMPLE,SIDEWALK,True,False,2525,25,26.0,20.0,08B,1149378.0,1913469.0,2025,11/02/2025 03:41:09 PM,41.918482464,-87.726601863,"(41.918482464, -87.726601863)"
13972408,JJ421200,2025-09-19 23:15:00,052XX S WOODLAWN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,PARK PROPERTY,True,True,234,2,4.0,41.0,08B,1185111.0,1870736.0,2025,11/02/2025 03:41:09 PM,41.800452291,-87.596664406,"(41.800452291, -87.596664406)"
13972375,JJ421203,2025-09-19 23:11:00,027XX W ADAMS ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1125,11,27.0,27.0,14,1158091.0,1898910.0,2025,09/27/2025 03:48:53 PM,41.878357696,-87.694987474,"(41.878357696, -87.694987474)"
13972458,JJ421323,2025-09-19 23:00:00,039XX W MONROE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1122,11,28.0,26.0,07,1150232.0,1899373.0,2025,11/02/2025 03:41:09 PM,41.879784993,-87.723832113,"(41.879784993, -87.723832113)"
13975184,JJ424545,2025-09-19 23:00:00,022XX W 81ST PL,0810,THEFT,OVER $500,RESIDENCE - YARD (FRONT / BACK),False,False,835,8,18.0,70.0,06,1162643.0,1850757.0,2025,11/02/2025 03:41:09 PM,41.746126011,-87.679618483,"(41.746126011, -87.679618483)"
13977258,JJ427073,2025-09-19 23:00:00,021XX N SAWYER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1413,14,35.0,22.0,08B,1154165.0,1913961.0,2025,11/02/2025 03:41:09 PM,41.919738272,-87.709000775,"(41.919738272, -87.709000775)"
13982300,JJ433163,2025-09-19 23:00:00,041XX N CLARENDON AVE,0917,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE WITH VIN",STREET,False,False,1915,19,46.0,3.0,07,1170180.0,1927541.0,2025,11/02/2025 03:41:09 PM,41.956667353,-87.649761565,"(41.956667353, -87.649761565)"
13973589,JJ422642,2025-09-19 23:00:00,108XX S AVENUE O,1581,SEX OFFENSE,NON-CONSENSUAL DISSEMINATION OF PRIVATE SEXUAL IMAGES,RESIDENCE,False,True,432,4,10.0,52.0,17,1200880.0,1833700.0,2025,11/02/2025 03:41:09 PM,41.69843771,-87.540088049,"(41.69843771, -87.540088049)"
13973182,JJ422194,2025-09-19 23:00:00,050XX W CONGRESS PKWY,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,True,1533,15,29.0,25.0,04A,1142567.0,1897205.0,2025,11/02/2025 03:41:09 PM,41.873981655,-87.752031184,"(41.873981655, -87.752031184)"
13978129,JJ428130,2025-09-19 23:00:00,049XX S COTTAGE GROVE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,223,2,4.0,38.0,08B,1182420.0,1872531.0,2025,11/02/2025 03:41:09 PM,41.805440779,-87.60647736,"(41.805440779, -87.60647736)"
13972667,JJ421526,2025-09-19 23:00:00,064XX S PARNELL AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,722,7,6.0,68.0,06,1173725.0,1862218.0,2025,11/02/2025 03:41:09 PM,41.777338169,-87.638672544,"(41.777338169, -87.638672544)"
13972573,JJ421386,2025-09-19 23:00:00,018XX S ST LOUIS AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,False,False,1021,10,24.0,29.0,14,1153328.0,1890769.0,2025,11/02/2025 03:41:09 PM,41.856113771,-87.712692366,"(41.856113771, -87.712692366)"
13972535,JJ421306,2025-09-19 23:00:00,039XX W 21ST ST,0334,ROBBERY,ATTEMPT ARMED - KNIFE / CUTTING INSTRUMENT,ALLEY,False,False,1014,10,24.0,29.0,03,1150276.0,1889765.0,2025,11/02/2025 03:41:09 PM,41.853418663,-87.723920995,"(41.853418663, -87.723920995)"
13972488,JJ421239,2025-09-19 23:00:00,109XX S WESTERN AVE,0340,ROBBERY,ATTEMPT STRONG ARM - NO WEAPON,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,2212,22,19.0,75.0,03,1162339.0,1832042.0,2025,11/02/2025 03:41:09 PM,41.694775312,-87.681251829,"(41.694775312, -87.681251829)"
13984135,JJ435412,2025-09-19 23:00:00,009XX W KINZIE ST,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,1214,12,27.0,24.0,07,1170259.0,1902888.0,2025,11/02/2025 03:41:09 PM,41.889016567,-87.650193151,"(41.889016567, -87.650193151)"
13972751,JJ421667,2025-09-19 23:00:00,001XX N ADA ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1224,12,27.0,28.0,07,1167399.0,1901250.0,2025,11/02/2025 03:41:09 PM,41.884583775,-87.660743285,"(41.884583775, -87.660743285)"
13978256,JJ428189,2025-09-19 23:00:00,002XX W ROOT ST,0820,THEFT,$500 AND UNDER,GROCERY FOOD STORE,False,False,925,9,3.0,37.0,06,1175243.0,1877452.0,2025,09/27/2025 03:48:53 PM,41.819107999,-87.632652363,"(41.819107999, -87.632652363)"
13972683,JJ421615,2025-09-19 23:00:00,019XX W WARNER AVE,0810,THEFT,OVER $500,RESIDENCE,False,False,1912,19,47.0,5.0,06,1162759.0,1927575.0,2025,11/02/2025 03:41:09 PM,41.956919845,-87.677042154,"(41.956919845, -87.677042154)"
13972360,JJ421185,2025-09-19 22:55:00,051XX S WENTWORTH AVE,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,POLICE FACILITY / VEHICLE PARKING LOT,True,False,225,2,20.0,37.0,26,1175826.0,1871120.0,2025,11/02/2025 03:41:09 PM,41.80171934,-87.630703621,"(41.80171934, -87.630703621)"
13972411,JJ421183,2025-09-19 22:50:00,052XX W WASHINGTON BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,True,True,1522,15,37.0,25.0,08B,1141570.0,1900252.0,2025,11/02/2025 03:41:09 PM,41.882361481,-87.755616446,"(41.882361481, -87.755616446)"
13972508,JJ421193,2025-09-19 22:46:00,014XX S CANAL ST,0560,ASSAULT,SIMPLE,OTHER (SPECIFY),False,False,124,1,25.0,28.0,08A,1173362.0,1893147.0,2025,11/02/2025 03:41:09 PM,41.862218265,-87.639087164,"(41.862218265, -87.639087164)"
13974064,JJ423143,2025-09-19 22:40:00,002XX S LAFLIN ST,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC GROUNDS,False,False,1231,12,27.0,28.0,08B,1166436.0,1899046.0,2025,11/02/2025 03:41:09 PM,41.878556485,-87.664342629,"(41.878556485, -87.664342629)"
13972380,JJ421164,2025-09-19 22:40:00,039XX W LAWRENCE AVE,1549,PROSTITUTION,OTHER PROSTITUTION OFFENSE,ALLEY,True,False,1723,17,33.0,14.0,16,1149440.0,1931610.0,2025,09/27/2025 03:48:53 PM,41.968261635,-87.725901746,"(41.968261635, -87.725901746)"
13972505,JJ421170,2025-09-19 22:39:00,036XX S CALIFORNIA AVE,041A,BATTERY,AGGRAVATED - HANDGUN,BAR OR TAVERN,False,False,911,9,12.0,58.0,04B,1158293.0,1880444.0,2025,11/02/2025 03:41:09 PM,41.827680874,-87.694750009,"(41.827680874, -87.694750009)"
13972528,JJ421187,2025-09-19 22:35:00,041XX W IRVING PARK RD,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,CTA TRAIN,False,False,1732,17,45.0,16.0,04B,1148252.0,1926266.0,2025,11/02/2025 03:41:09 PM,41.953620328,-87.730408248,"(41.953620328, -87.730408248)"
13972578,JJ421205,2025-09-19 22:35:00,054XX S TALMAN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,923,9,14.0,63.0,14,1159627.0,1868591.0,2025,11/02/2025 03:41:09 PM,41.795127441,-87.690181164,"(41.795127441, -87.690181164)"
13974134,JJ422942,2025-09-19 22:30:00,010XX W FULTON MARKET,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,1214,12,27.0,28.0,06,1169294.0,1902042.0,2025,09/27/2025 03:48:53 PM,41.886716112,-87.653761591,"(41.886716112, -87.653761591)"
13972720,JJ421657,2025-09-19 22:30:00,019XX W OGDEN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE - YARD (FRONT / BACK),False,False,1225,12,28.0,28.0,07,1163673.0,1897489.0,2025,11/02/2025 03:41:09 PM,41.874342594,-87.674531651,"(41.874342594, -87.674531651)"
13972547,JJ421202,2025-09-19 22:30:00,079XX S WABASH AVE,0560,ASSAULT,SIMPLE,APARTMENT,False,True,623,6,6.0,44.0,08A,1178088.0,1852366.0,2025,11/02/2025 03:41:09 PM,41.750205369,-87.622976177,"(41.750205369, -87.622976177)"
13972344,JJ421163,2025-09-19 22:30:00,037XX W LAWRENCE AVE,0460,BATTERY,SIMPLE,STREET,False,False,1712,17,33.0,14.0,08B,1150425.0,1931633.0,2025,11/02/2025 03:41:09 PM,41.968305528,-87.722279329,"(41.968305528, -87.722279329)"
13973560,JJ421596,2025-09-19 22:30:00,078XX S MARSHFIELD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,611,6,17.0,71.0,14,1166703.0,1852821.0,2025,09/27/2025 03:48:53 PM,41.751704315,-87.664682949,"(41.751704315, -87.664682949)"
13972772,JJ421680,2025-09-19 22:30:00,052XX W FERDINAND ST,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,False,False,1523,15,37.0,25.0,06,1141363.0,1902646.0,2025,11/02/2025 03:41:09 PM,41.888934734,-87.756317452,"(41.888934734, -87.756317452)"
13972647,JJ421524,2025-09-19 22:30:00,001XX W 87TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,622,6,21.0,44.0,07,1176778.0,1847275.0,2025,11/02/2025 03:41:09 PM,41.736264617,-87.627929503,"(41.736264617, -87.627929503)"
13972368,JJ421150,2025-09-19 22:25:00,048XX N BERNARD ST,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,SIDEWALK,True,False,1712,17,33.0,14.0,16,1152511.0,1931851.0,2025,09/27/2025 03:48:53 PM,41.968862653,-87.71460339,"(41.968862653, -87.71460339)"
13972424,JJ421178,2025-09-19 22:25:00,007XX W DIVERSEY PKWY,0484,BATTERY,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",CHA APARTMENT,False,False,1934,19,44.0,6.0,08B,1170960.0,1918833.0,2025,11/02/2025 03:41:09 PM,41.932755165,-87.647150367,"(41.932755165, -87.647150367)"
13972378,JJ421172,2025-09-19 22:22:00,013XX E 47TH ST,0820,THEFT,$500 AND UNDER,DEPARTMENT STORE,False,False,222,2,4.0,39.0,06,1185766.0,1874101.0,2025,11/02/2025 03:41:09 PM,41.809670667,-87.594156219,"(41.809670667, -87.594156219)"
13972522,JJ421175,2025-09-19 22:15:00,024XX W 57TH ST,0320,ROBBERY,STRONG ARM - NO WEAPON,STREET,False,False,824,8,15.0,63.0,03,1161130.0,1866807.0,2025,11/02/2025 03:41:09 PM,41.790200921,-87.684718976,"(41.790200921, -87.684718976)"
13972496,JJ421161,2025-09-19 22:11:00,102XX S EBERHART AVE,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,False,False,511,5,9.0,49.0,04B,1181383.0,1837275.0,2025,11/02/2025 03:41:09 PM,41.708718575,-87.611365758,"(41.708718575, -87.611365758)"
13972339,JJ421162,2025-09-19 22:10:00,0000X N HAMLIN BLVD,0460,BATTERY,SIMPLE,STREET,True,False,1122,11,28.0,27.0,08B,1151065.0,1899846.0,2025,11/02/2025 03:41:09 PM,41.881066683,-87.720761032,"(41.881066683, -87.720761032)"
13972389,JJ421196,2025-09-19 22:09:00,061XX S WHIPPLE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,823,8,15.0,66.0,08B,1157103.0,1863783.0,2025,09/27/2025 03:48:53 PM,41.781985055,-87.699566731,"(41.781985055, -87.699566731)"
13972390,JJ421148,2025-09-19 22:06:00,015XX N DAMEN AVE,0460,BATTERY,SIMPLE,CTA TRAIN,True,False,1424,14,1.0,24.0,08B,1162780.0,1910519.0,2025,09/27/2025 03:48:53 PM,41.910116718,-87.677444645,"(41.910116718, -87.677444645)"
13972398,JJ421198,2025-09-19 22:05:00,043XX S HALSTED ST,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,False,False,925,9,11.0,61.0,05,1171692.0,1876210.0,2025,11/02/2025 03:41:09 PM,41.815778551,-87.645715183,"(41.815778551, -87.645715183)"
13972376,JJ421181,2025-09-19 22:04:00,095XX S LAFAYETTE AVE,502R,OTHER OFFENSE,VEHICLE TITLE / REGISTRATION OFFENSE,STREET,False,False,511,5,9.0,49.0,26,1177617.0,1841797.0,2025,11/02/2025 03:41:09 PM,41.721213371,-87.625020864,"(41.721213371, -87.625020864)"
13972596,JJ421459,2025-09-19 22:00:00,004XX E 60TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,313,3,20.0,42.0,07,1180101.0,1865322.0,2025,11/02/2025 03:41:09 PM,41.785712134,-87.615203306,"(41.785712134, -87.615203306)"
13972384,JJ421174,2025-09-19 22:00:00,051XX W MADISON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,1533,15,28.0,25.0,08B,1142023.0,1899535.0,2025,11/02/2025 03:41:09 PM,41.880385563,-87.753970777,"(41.880385563, -87.753970777)"
13972767,JJ421581,2025-09-19 22:00:00,026XX N CANNON DR,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1935,19,43.0,7.0,14,1173915.0,1917861.0,2025,11/02/2025 03:41:09 PM,41.930022549,-87.636320176,"(41.930022549, -87.636320176)"
13972502,JJ421335,2025-09-19 22:00:00,063XX S LANGLEY AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,APARTMENT,False,True,312,3,20.0,42.0,04B,1181985.0,1863043.0,2025,11/02/2025 03:41:09 PM,41.77941496,-87.608366193,"(41.77941496, -87.608366193)"
13975285,JJ424093,2025-09-19 22:00:00,052XX W FERDINAND ST,0810,THEFT,OVER $500,STREET,False,False,1523,15,37.0,25.0,06,1141363.0,1902646.0,2025,09/27/2025 03:48:53 PM,41.888934734,-87.756317452,"(41.888934734, -87.756317452)"
13972512,JJ421226,2025-09-19 22:00:00,094XX S JUSTINE ST,0710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,2221,22,21.0,73.0,06,1167657.0,1842194.0,2025,11/02/2025 03:41:09 PM,41.722521885,-87.661490985,"(41.722521885, -87.661490985)"
13974016,JJ423256,2025-09-19 22:00:00,011XX S WABASH AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE - GARAGE,False,False,123,1,4.0,32.0,14,1176950.0,1895442.0,2025,11/02/2025 03:41:09 PM,41.868435518,-87.625846844,"(41.868435518, -87.625846844)"
13973098,JJ421960,2025-09-19 22:00:00,031XX W FULTON BLVD,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,False,False,1222,12,27.0,27.0,06,1155312.0,1901834.0,2025,11/02/2025 03:41:09 PM,41.886437708,-87.7051128,"(41.886437708, -87.7051128)"
13972761,JJ421713,2025-09-19 22:00:00,026XX N STOCKTON DR,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1935,19,43.0,7.0,14,1173228.0,1918084.0,2025,11/02/2025 03:41:09 PM,41.930649767,-87.638838063,"(41.930649767, -87.638838063)"
13972472,JJ421168,2025-09-19 22:00:00,0000X N HAMLIN BLVD,0440,BATTERY,"AGGRAVATED - HANDS, FISTS, FEET, NO / MINOR INJURY",SIDEWALK,False,False,1122,11,28.0,26.0,08B,1151064.0,1899854.0,2025,11/02/2025 03:41:09 PM,41.881088655,-87.720764494,"(41.881088655, -87.720764494)"
13972492,JJ421350,2025-09-19 22:00:00,005XX N PINE AVE,0710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,1523,15,37.0,25.0,06,1139433.0,1903177.0,2025,11/02/2025 03:41:09 PM,41.890427259,-87.76339231,"(41.890427259, -87.76339231)"
13972359,JJ421156,2025-09-19 21:57:00,0000X N HAMLIN BLVD,0453,BATTERY,AGGRAVATED POLICE OFFICER - OTHER DANGEROUS WEAPON,SIDEWALK,True,False,1122,11,28.0,26.0,04B,1151064.0,1899854.0,2025,11/02/2025 03:41:09 PM,41.881088655,-87.720764494,"(41.881088655, -87.720764494)"
13972431,JJ421144,2025-09-19 21:57:00,028XX W 71ST ST,041A,BATTERY,AGGRAVATED - HANDGUN,SIDEWALK,False,False,831,8,18.0,66.0,04B,1158850.0,1857437.0,2025,09/27/2025 03:48:53 PM,41.764535195,-87.693334867,"(41.764535195, -87.693334867)"
13972399,JJ421240,2025-09-19 21:55:00,0000X N HAMLIN BLVD,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,False,False,1122,11,28.0,27.0,04B,1151064.0,1899854.0,2025,11/02/2025 03:41:09 PM,41.881088655,-87.720764494,"(41.881088655, -87.720764494)"
13972402,JJ421159,2025-09-19 21:45:00,008XX W FULTON MARKET,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1214,12,27.0,28.0,14,1170807.0,1902082.0,2025,11/02/2025 03:41:09 PM,41.886792861,-87.648204327,"(41.886792861, -87.648204327)"
13972500,JJ421128,2025-09-19 21:42:00,056XX N ELSTON AVE,0460,BATTERY,SIMPLE,APARTMENT,False,False,1623,16,45.0,11.0,08B,1138011.0,1937534.0,2025,11/02/2025 03:41:09 PM,41.984732258,-87.767782253,"(41.984732258, -87.767782253)"
13972813,JJ421594,2025-09-19 21:40:00,087XX S BURLEY AVE,0460,BATTERY,SIMPLE,APARTMENT,True,False,424,4,10.0,46.0,08B,1199189.0,1847530.0,2025,11/02/2025 03:41:09 PM,41.736430965,-87.545816318,"(41.736430965, -87.545816318)"
13972432,JJ421125,2025-09-19 21:31:00,028XX W FILLMORE ST,051B,ASSAULT,AGGRAVATED - OTHER FIREARM,SIDEWALK,True,True,1135,11,28.0,29.0,04A,1157676.0,1895251.0,2025,11/02/2025 03:41:09 PM,41.868325497,-87.696610929,"(41.868325497, -87.696610929)"
13972342,JJ421142,2025-09-19 21:30:00,002XX N SACRAMENTO BLVD,0820,THEFT,$500 AND UNDER,STREET,False,True,1222,12,27.0,27.0,06,1156341.0,1901620.0,2025,11/02/2025 03:41:09 PM,41.885829737,-87.701339834,"(41.885829737, -87.701339834)"
